Culture,Isolation,Tissue,SampleState,SamplePlot,SampleRep,SampleID,Media,IsolateNum,Isolate,Reps.numerator,Reps.denominator,MorphoDate,Morphorep,Morphosp,MorphospLong,Morpho2,Update.from.original,Query.sequence,Taxon.assignment,Likelihood.weight,otu,Phylum,Class,Order,Family,Genus,otu.tree,otu.num,voucher
9/18/20,9/25/20,Canker,WA,SE,2,WA-SE-2,1/2PDA++,1,GW_Cank20_1,4,5,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SE,3,WA-SE-3,1/2PDA++,41,GW_Cank20_41,2,5,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SE,3,WA-SE-3,1/2PDA++,43,GW_Cank20_43,2,5,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SE,11,WA-SE-11,1/2PDA++,135,GW_Cank20_135,5,5,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SE,11,WA-SE-11,1/2PDA++,136,GW_Cank20_136,3,5,,2,36,CM-36,CM-36,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SE,13,WA-SE-13,1/2PDA++,117,GW_Cank20_117,2,5,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SE,13,WA-SE-13,1/2PDA++,118,GW_Cank20_118,2,5,,2,36,CM-36,CM-36,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SE,15,WA-SE-15,1/2PDA++,33,GW_Cank20_33,3,3,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SE,18,WA-SE-18,1/2PDA++,66,GW_Cank20_66,2,4,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SE,19,WA-SE-19,1/2PDA++,82,GW_Cank20_82,5,5,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SE,19,WA-SE-19,1/2PDA++,83,GW_Cank20_83,5,5,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SW,1,WA-SW-1,1/2PDA++,14,GW_Cank20_14,5,5,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SW,1,WA-SW-1,1/2PDA++,15,GW_Cank20_15,5,5,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SW,2,WA-SW-2,1/2PDA++,107,GW_Cank20_107,5,5,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SW,3,WA-SW-3,1/2PDA++,131,GW_Cank20_131,2,4,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SW,5,WA-SW-5,1/2PDA++,100,GW_Cank20_100,3,4,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SW,5,WA-SW-5,1/2PDA++,101,GW_Cank20_101,1,4,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SW,5,WA-SW-5,1/2PDA++,102,GW_Cank20_102,2,4,,2,36,CM-36,CM-36,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SW,6,WA-SW-6,1/2PDA++,25,GW_Cank20_25,2,3,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SW,6,WA-SW-6,1/2PDA++,27,GW_Cank20_27,2,3,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
9/18/20,9/25/20,Canker,WA,SW,9,WA-SW-9,1/2PDA++,44,GW_Cank20_44,2,3,,1,1,CM-1,CM-1,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SW,19,WA-SW-19,1/2PDA++,95,GW_Cank20_95,5,5,,2,28,CM-28,CM-28,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SW,19,WA-SW-19,1/2PDA++,97,GW_Cank20_97,3,5,,2,36,CM-36,CM-36,,NA,Geosmithia_morbida_IN66,NA,OTU.Gm,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales,Geosmithia,NA,NA,NA
10/1/20,10/7/20,Canker,WA,SW,2,WA-SW-2,1/2PDA++,108,GW_Cank20_108,4,5,,2,37,CM-37,CM-37,,Canker_108,Pseudopestalotiopsis_theae,0.980141,Pezizo.OTU0,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pseudopestalotiopsis,Pezizo,0,GW_Cank20_108
9/18/20,9/25/20,Canker,WA,N,7,WA-N-7,1/2PDA++,20,GW_Cank20_20,2,5,,1,11,CM-11,CM-11,,Canker_20,"Eutypa_lata,Diatrypasimilis_australiensis,Diatrype_disciformis,Cryptosphaeria_ligniota,Cryptosphaeria_subcutanea",0.985299,Pezizo.OTU1,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Cryptosphaeria,Pezizo,1,GW_Cank20_20
10/1/20,10/7/20,Canker,WA,SE,9,WA-SE-9,1/2PDA++,151,GW_Cank20_151,3,5,,2,47,CM-47,CM-47,,Canker_151,"Eutypa_lata,Diatrypasimilis_australiensis,Diatrype_disciformis,Cryptosphaeria_ligniota,Cryptosphaeria_subcutanea","0.776710, 0.127813, 0.095084",Pezizo.OTU1,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Cryptosphaeria,Pezizo,1,GW_Cank20_151
10/1/20,10/7/20,Canker,WA,SW,3,WA-SW-3,1/2PDA++,134,GW_Cank20_134,3,4,,2,39,CM-39,CM-39,,Canker_113,"Eutypa_lata,Diatrypasimilis_australiensis,Diatrype_disciformis,Cryptosphaeria_ligniota,Cryptosphaeria_subcutanea","0.897589, 0.057366",Pezizo.OTU1,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Cryptosphaeria,Pezizo,1,GW_Cank20_113
10/1/20,10/7/20,Canker,WA,SW,4,WA-SW-4,1/2PDA++,113,GW_Cank20_113,1,3,,2,39,CM-39,CM-39,,Canker_113,"Eutypa_lata,Diatrypasimilis_australiensis,Diatrype_disciformis,Cryptosphaeria_ligniota,Cryptosphaeria_subcutanea","0.897589, 0.057366",Pezizo.OTU1,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Cryptosphaeria,Pezizo,1,GW_Cank20_113
9/18/20,9/25/20,Canker,WA,SW,9,WA-SW-9,1/2PDA++,31,GW_Cank20_31,1,3,,1,21,CM-21,CM-21,,Canker_31,"Eutypa_lata,Diatrypasimilis_australiensis,Diatrype_disciformis,Cryptosphaeria_ligniota,Cryptosphaeria_subcutanea","0.915321, 0.047528",Pezizo.OTU1,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Cryptosphaeria,Pezizo,1,GW_Cank20_31
9/18/20,9/25/20,Canker,WA,N,8,WA-N-8,1/2PDA++,17,GW_Cank20_17,4,4,,1,8,CM-8,CM-8,,Canker_18,Ascochyta_rabiei,"0.839555, 0.084560, 0.010581, 0.007695, 0.007425, 0.005330",Pezizo.OTU2,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,Pezizo,2,GW_Cank20_18
9/18/20,9/25/20,Canker,WA,N,8,WA-N-8,1/2PDA++,18,GW_Cank20_18,1,4,,1,8,CM-8,CM-8,,Canker_18,Ascochyta_rabiei,"0.839555, 0.084560, 0.010581, 0.007695, 0.007425, 0.005330",Pezizo.OTU2,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,Pezizo,2,GW_Cank20_18
9/18/20,9/25/20,Canker,WA,N,12,WA-N-12,1/2PDA++,30,GW_Cank20_30,1,1,,1,8,CM-8,CM-8,,Canker_18,Ascochyta_rabiei,"0.839555, 0.084560, 0.010581, 0.007695, 0.007425, 0.005330",Pezizo.OTU2,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,Pezizo,2,GW_Cank20_18
10/1/20,10/7/20,Canker,WA,SE,13,WA-SE-13,1/2PDA++,119,GW_Cank20_119,2,5,,2,40,CM-40,CM-40,,Canker_119,Ascochyta_rabiei,0.968209,Pezizo.OTU2,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,Pezizo,2,GW_Cank20_119
9/18/20,9/25/20,Canker,IN,NE,3,IN-NE-3,1/2PDA++,12,GW_Cank20_12,1,5,,1,3,CM-3,CM-3,,Canker_12,"Alternaria_alternata,Alternaria_sp","0.241052, 0.240969, 0.240969, 0.095958, 0.040953, 0.040939, 0.012136, 0.009867, 0.009814, 0.009805, 0.009565",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW_Cank20_12, GW_Cank20_46"
9/11/20,9/20/20,Root,IN,NE,6,IN-NE-6,GYRBA,251,GW20_251,1,10,10/1/20,3,12,IN-3-12,IN-3-12,,Root_252,"Alternaria_alternata,Alternaria_sp","0.252559, 0.252474, 0.252451, 0.074280, 0.040738, 0.040724, 0.009920, 0.008535, 0.008512, 0.008503, 0.008355",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW20_252
9/11/20,9/20/20,Root,IN,NE,6,IN-NE-6,GYRBA,252,GW20_252,1,10,10/1/20,3,12,IN-3-12,IN-3-12,,Root_252,"Alternaria_alternata,Alternaria_sp","0.252559, 0.252474, 0.252451, 0.074280, 0.040738, 0.040724, 0.009920, 0.008535, 0.008512, 0.008503, 0.008355",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW20_252
9/8/20,9/14/20,Root,IN,NE,11,IN-NE-11,GYRBA,88,GW20_88,1,10,9/24/20,1,12,IN-1-12,IN-1-12,Unlump,Root_88,"Alternaria_alternata,Alternaria_sp","0.270197, 0.270110, 0.270082, 0.040479, 0.040464, 0.032414, 0.008363, 0.007449, 0.007438, 0.007430",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW20_88
9/18/20,9/25/20,Canker,IN,NE,13,IN-NE-13,1/2PDA++,65,GW_Cank20_65,3,5,,1,3,CM-3,CM-3,,Canker_12,"Alternaria_alternata,Alternaria_sp","0.241052, 0.240969, 0.240969, 0.095958, 0.040953, 0.040939, 0.012136, 0.009867, 0.009814, 0.009805, 0.009565",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW_Cank20_12, GW_Cank20_46"
9/18/20,9/25/20,Canker,IN,SW,3,IN-SW-3,1/2PDA++,38,GW_Cank20_38,3,4,,1,15,CM-15,CM-15,,Canker_16,"Alternaria_alternata,Alternaria_sp","0.263157, 0.263070, 0.263045, 0.046735, 0.040723, 0.040709, 0.009394, 0.008119, 0.008099, 0.008091",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_16
9/18/20,9/25/20,Canker,WA,N,1,WA-N-1,1/2PDA++,46,GW_Cank20_46,2,5,,1,3,CM-3,CM-3,,Canker_12,"Alternaria_alternata,Alternaria_sp","0.241052, 0.240969, 0.240969, 0.095958, 0.040953, 0.040939, 0.012136, 0.009867, 0.009814, 0.009805, 0.009565",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW_Cank20_12, GW_Cank20_46"
9/18/20,9/25/20,Canker,WA,N,2,WA-N-2,1/2PDA++,55,GW_Cank20_55,3,4,,1,3,CM-3,CM-3,,Canker_12,"Alternaria_alternata,Alternaria_sp","0.241052, 0.240969, 0.240969, 0.095958, 0.040953, 0.040939, 0.012136, 0.009867, 0.009814, 0.009805, 0.009565",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW_Cank20_12, GW_Cank20_46"
10/1/20,10/7/20,Canker,WA,N,3,WA-N-3,1/2PDA++,139,GW_Cank20_139,2,3,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
10/1/20,10/7/20,Canker,WA,N,3,WA-N-3,1/2PDA++,138,GW_Cank20_138,1,3,,2,45,CM-45,CM-45,,Canker_138,"Alternaria_alternata,Alternaria_sp","0.267108, 0.267020, 0.266994, 0.041303, 0.041288, 0.035033, 0.008993, 0.007948, 0.007933, 0.007926",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_138
9/17/20,10/2/20,Root,WA,N,3,WA-N-3,Armillaria,452,GW20_452,1,10,10/12/20,5,37,WA-5-37,WA-5-37,,Root_452,"Alternaria_multiformis,Alternaria_subcucurbitae,Alternaria_helianthiinficiens,Alternaria_chartarum,Alternaria_aspera,Alternaria_terricola,Alternaria_elegans,Alternaria_simsimi","0.144733, 0.139744, 0.139424, 0.125539, 0.095430, 0.095261, 0.095258, 0.074696, 0.033058, 0.030133",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW20_452, GW20_459"
9/17/20,10/2/20,Root,WA,N,3,WA-N-3,Armillaria,459,GW20_459,1,10,10/12/20,5,10,WA-5-37,WA-5-37,,Root_452,"Alternaria_multiformis,Alternaria_subcucurbitae,Alternaria_helianthiinficiens,Alternaria_chartarum,Alternaria_aspera,Alternaria_terricola,Alternaria_elegans,Alternaria_simsimi","0.144733, 0.139744, 0.139424, 0.125539, 0.095430, 0.095261, 0.095258, 0.074696, 0.033058, 0.030133",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW20_452, GW20_459"
9/22/20,10/2/20,Root,WA,N,3,WA-N-3,Armillaria,459b,GW20_459b,1,10,10/12/20,5,37,WA-5-37,WA-5-37,,Root_452,"Alternaria_multiformis,Alternaria_subcucurbitae,Alternaria_helianthiinficiens,Alternaria_chartarum,Alternaria_aspera,Alternaria_terricola,Alternaria_elegans,Alternaria_simsimi","0.144733, 0.139744, 0.139424, 0.125539, 0.095430, 0.095261, 0.095258, 0.074696, 0.033058, 0.030133",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW20_452, GW20_459"
10/1/20,10/7/20,Canker,WA,N,4,WA-N-4,1/2PDA++,115,GW_Cank20_115,2,5,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
10/1/20,10/7/20,Canker,WA,N,6,WA-N-6,1/2PDA++,125,GW_Cank20_125,3,4,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
9/18/20,9/25/20,Canker,WA,N,7,WA-N-7,1/2PDA++,19,GW_Cank20_19,1,5,,1,25,CM-25,CM-25,,Canker_19,Alternaria_multiformis,"0.283880, 0.082360, 0.080146, 0.079763, 0.073214, 0.071291, 0.071062, 0.071055, 0.058551, 0.058466, 0.057983",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_19
9/18/20,9/25/20,Canker,WA,N,9,WA-N-9,1/2PDA++,6,GW_Cank20_6,2,5,,1,10,CM-10,CM-3,Lump,Canker_12,"Alternaria_alternata,Alternaria_sp","0.241052, 0.240969, 0.240969, 0.095958, 0.040953, 0.040939, 0.012136, 0.009867, 0.009814, 0.009805, 0.009565",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW_Cank20_12, GW_Cank20_46"
9/18/20,9/25/20,Canker,WA,N,14,WA-N-14,1/2PDA++,53,GW_Cank20_53,1,2,,1,14,CM-14,CM-14,,Canker_28,"Alternaria_alternata,Alternaria_sp","0.235839, 0.235799, 0.235743, 0.051468, 0.051445, 0.041150, 0.014925, 0.013534, 0.013519, 0.013505, 0.013359",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_28
10/1/20,10/7/20,Canker,WA,N,17,WA-N-17,1/2PDA++,155,GW_Cank20_155,1,5,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
10/1/20,10/7/20,Canker,WA,N,17,WA-N-17,1/2PDA++,156,GW_Cank20_156,4,5,,2,48,CM-48,CM-48,,Canker_156,"Alternaria_alternata,Alternaria_sp","0.260354, 0.260268, 0.260243, 0.052414, 0.040842, 0.040828, 0.009791, 0.008381, 0.008357, 0.008349, 0.008198",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_156
10/1/20,10/7/20,Canker,WA,N,17,WA-N-17,1/2PDA++,157,GW_Cank20_157,3,5,,2,48,CM-48,CM-48,,Canker_156,"Alternaria_alternata,Alternaria_sp","0.260354, 0.260268, 0.260243, 0.052414, 0.040842, 0.040828, 0.009791, 0.008381, 0.008357, 0.008349, 0.008198",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_156
10/1/20,10/7/20,Canker,WA,N,18,WA-N-18,1/2PDA++,86,GW_Cank20_86,2,3,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
9/18/20,9/25/20,Canker,WA,SE,1,WA-SE-1,1/2PDA++,28,GW_Cank20_28,1,3,,1,14,CM-14,CM-14,,Canker_28,"Alternaria_alternata,Alternaria_sp","0.235839, 0.235799, 0.235743, 0.051468, 0.051445, 0.041150, 0.014925, 0.013534, 0.013519, 0.013505, 0.013359",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_28
9/18/20,9/25/20,Canker,WA,SE,3,WA-SE-3,1/2PDA++,42,GW_Cank20_42,2,5,,1,3,CM-3,CM-3,,Canker_12,"Alternaria_alternata,Alternaria_sp","0.241052, 0.240969, 0.240969, 0.095958, 0.040953, 0.040939, 0.012136, 0.009867, 0.009814, 0.009805, 0.009565",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW_Cank20_12, GW_Cank20_46"
10/1/20,10/7/20,Canker,WA,SE,4,WA-SE-4,1/2PDA++,105,GW_Cank20_105,2,4,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
10/1/20,10/7/20,Canker,WA,SE,4,WA-SE-4,1/2PDA++,106,GW_Cank20_106,2,4,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
10/1/20,10/7/20,Canker,WA,SE,5,WA-SE-5,1/2PDA++,91,GW_Cank20_91,2,4,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
10/1/20,10/7/20,Canker,WA,SE,6,WA-SE-6,1/2PDA++,123,GW_Cank20_123,2,5,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
9/18/20,9/25/20,Canker,WA,SE,7,WA-SE-7,1/2PDA++,59,GW_Cank20_59,2,4,,1,3,CM-3,CM-3,,Canker_12,"Alternaria_alternata,Alternaria_sp","0.241052, 0.240969, 0.240969, 0.095958, 0.040953, 0.040939, 0.012136, 0.009867, 0.009814, 0.009805, 0.009565",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW_Cank20_12, GW_Cank20_46"
9/18/20,9/25/20,Canker,WA,SE,8,WA-SE-8,1/2PDA++,75,GW_Cank20_75,4,5,,1,,Single,Single,,Canker_75,"Alternaria_alternata,Alternaria_sp","0.260349, 0.260263, 0.260238, 0.052372, 0.040851, 0.040837, 0.009794, 0.008385, 0.008360, 0.008352, 0.008202",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_75
10/1/20,10/7/20,Canker,WA,SE,9,WA-SE-9,1/2PDA++,150,GW_Cank20_150,1,5,,2,45,CM-45,CM-45,,Canker_138,"Alternaria_alternata,Alternaria_sp","0.267108, 0.267020, 0.266994, 0.041303, 0.041288, 0.035033, 0.008993, 0.007948, 0.007933, 0.007926",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_138
10/1/20,10/7/20,Canker,WA,SE,11,WA-SE-11,1/2PDA++,137,GW_Cank20_137,1,5,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
10/1/20,10/7/20,Canker,WA,SE,12,WA-SE-12,1/2PDA++,88,GW_Cank20_88,3,3,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
10/1/20,10/7/20,Canker,WA,SE,13,WA-SE-13,1/2PDA++,120,GW_Cank20_120,3,5,,2,32,CM-32,CM-32,,Canker_81,"Alternaria_alternata,Alternaria_sp","0.262418, 0.262330, 0.262306, 0.043103, 0.041709, 0.041694, 0.009774, 0.008486, 0.008466, 0.008458, 0.008321",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,GW_Cank20_81
9/18/20,9/25/20,Canker,WA,SE,16,WA-SE-16,1/2PDA++,72,GW_Cank20_72,2,4,,1,3,CM-3,CM-3,,Canker_12,"Alternaria_alternata,Alternaria_sp","0.241052, 0.240969, 0.240969, 0.095958, 0.040953, 0.040939, 0.012136, 0.009867, 0.009814, 0.009805, 0.009565",Pezizo.OTU3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Pezizo,3,"GW_Cank20_12, GW_Cank20_46"
